;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
3118;3118;29.223399800000003;35.494;119.14015230000001;DOE1.txt;0.0;29.7;4x1_Lego;0.6686014533;0.2822032571;13.52858448;527;4.9;254;39;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3119;3119;29.19715111;35.479;119.121567;DOE1.txt;0.0;29.7;4x1_Lego;0.6836850047;0.2950853109;13.49475002;527;4.9;254;40;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3120;3120;28.85485933;34.647;118.43722920000002;DOE1.txt;0.0;29.7;4x1_Lego;1.006950617;0.3781774044;14.97607517;173;4.9;226;41;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3121;3121;28.84033427;34.644;118.42567539999999;DOE1.txt;0.0;29.7;4x1_Lego;1.015864253;0.3854906857;14.7186079;173;4.9;226;42;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3122;3122;29.50182675;35.495;118.854077;DOE1.txt;0.0;29.7;4x1_Lego;0.7380393147000001;0.2173460424;11.87201691;527;4.9;226;43;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3123;3123;29.48791142;35.489000000000004;118.84220069999999;DOE1.txt;0.0;29.7;4x1_Lego;0.7551159262999999;0.219442755;12.03685856;527;4.9;226;44;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3124;3124;28.43933018;34.402;118.28831090000001;DOE1.txt;0.0;29.7;4x1_Lego;1.169883966;0.584764123;16.63589287;173;4.9;254;45;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3125;3125;28.40394002;34.374;118.2526287;DOE1.txt;0.0;29.7;4x1_Lego;1.187681437;0.5996370912;16.55937195;173;4.9;254;46;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3126;3126;29.23005135;35.285;118.72139720000001;DOE1.txt;0.0;29.7;4x1_Lego;0.9024323821;0.2435320467;13.57559776;527;4.9;254;47;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3127;3127;29.2100463;35.259;118.674995;DOE1.txt;0.0;29.7;4x1_Lego;0.9291805029000001;0.256426841;13.63726902;527;4.9;254;48;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3128;3128;28.76783796;34.868;118.95702730000001;DOE1.txt;0.0;29.7;4x1_Lego;0.6670498252;0.4844372869;13.68263149;173;14.1;226;49;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
